,Domain name,Company name,Twitter,Facebook,Domain_valid,Twitter_valid,Facebook_valid,response_time,error_type
1769,13etoilespamvalais.ch,13 etoiles pam valais,unknown,13etoilespamvalais,TRUE,TRUE,TRUE,0.302966,
1770,cafecharlevoix.ca,café charlevoix,unknown,cafecharlevoix.microtorrefacteur,TRUE,TRUE,TRUE,1.784734,
1771,brasserieducomte.fr,brasserie du comte,unknown,brasserieducomte,TRUE,TRUE,TRUE,2.432488,
1772,onalavie.fr,on a la vie,unknown,onalavie74,TRUE,TRUE,TRUE,0.163726,
1773,vindeciumbrud.ro,vin de ciumbrud,unknown,ciumbrud.vinde,TRUE,TRUE,TRUE,0.322988,
1774,bonnaire.com,champagne bonnaire,unknown,unknown,TRUE,TRUE,TRUE,-1,403
1775,lheureuxchocolats.ca,joane l'heureux chocolats,unknown,unknown,TRUE,TRUE,TRUE,0.329533,
1776,mamanfaitungateau.be,maman fait un gâteau,unknown,mamanfaitungateaumelaniemayne,TRUE,TRUE,TRUE,-1,403
1777,ericboschman.be,eric boschman,unknown,ericboschman,TRUE,TRUE,TRUE,0.123592,
1778,leseldeguerande.fr,le sel de guerande,unknown,unknown,TRUE,TRUE,TRUE,1.740599,
1779,sushipacha.fr,sushi pacha,unknown,sushipacha.paris,TRUE,TRUE,TRUE,1.266403,
1780,jematerne.com,je materne,marieauteure,jematerne,TRUE,TRUE,TRUE,3.341127,
1781,marchepiexii.com,marche pie xii,unknown,marchepiexii,TRUE,TRUE,TRUE,1.183072,
1782,lacavedetolbiac.com,la cave de tolbiac,unknown,la-cave-de-tolbiac-883032491771072,TRUE,TRUE,FALSE,0.393237,
1783,chateau-de-beaulon.fr,château de beaulon,unknown,unknown,TRUE,TRUE,TRUE,2.492605,
1784,vignes-secretes.com,vignes secretes,vignessecretes,unknown,TRUE,TRUE,TRUE,Non-functional (Timeout Error),
1785,nosvignes.fr,nos vignes,unknown,nosvignes,TRUE,TRUE,TRUE,1.499069,
1786,soucherie.fr,domaine de la soucherie,unknown,chateau.soucherie,TRUE,TRUE,TRUE,0.212207,
1787,boucanbbq.ca,boucan bbq,unknown,boucanbbq,TRUE,TRUE,TRUE,0.465764,
1788,mabichesurletoit.com,ma biche sur le toit,unknown,mabichesurletoit,TRUE,TRUE,TRUE,0.137001,
1789,jade-oceane.com,jade océane,jadeoceane_wp,jadeoceanemariage,TRUE,TRUE,TRUE,0.418575,
1790,celinekriebs.com,céline kriebs,unknown,unknown,TRUE,TRUE,TRUE,0.257376,
1791,caveau3pistoles.com,le caveau des trois-pistoles,lecaveau3p,caveau3pistoles,TRUE,TRUE,TRUE,Non-functional (Timeout Error),
1792,astucesdivi.com,astuces divi,astucesdivi,astucesdivi,TRUE,TRUE,TRUE,0.380536,
1793,karine-decoration.fr,karine décoration,unknown,karinedecoration,TRUE,TRUE,TRUE,0.689634,
1794,monkitabiere.fr,mon kit à bière,unknown,monkitabiere,TRUE,TRUE,TRUE,Non-functional (Timeout Error),
1795,wavedistil.be,wave distil,unknown,wavedistil.belgium,TRUE,TRUE,TRUE,1.741916,
1796,lenrictapas.com,,unknown,unknown,TRUE,TRUE,TRUE,0.182136,
1797,noemiepulido-graphiste.com,noémie pulido,unknown,noemiepulidographiste,TRUE,TRUE,TRUE,-1,403
1798,winepress.fr,winepress,unknown,unknown,TRUE,TRUE,TRUE,-1,403
1799,dome.bio,dôme,unknown,domebrussels,TRUE,TRUE,TRUE,-1,403
1800,nutridietalice.fr,,unknown,unknown,TRUE,TRUE,TRUE,3.83573,
1801,brasseriedepareillee.com,brasserie dépareillée,unknown,brasserie.depareillee,TRUE,TRUE,TRUE,0.521183,
1802,bierissima.com,bierissima,bierissima,bierissima,TRUE,TRUE,TRUE,1.992099,
1803,b-arome-france.fr,ar�me pour chr,unknown,unknown,TRUE,TRUE,TRUE,0.216517,
1804,verbierluxury.ch,verbier luxury,unknown,unknown,TRUE,TRUE,TRUE,0.490821,
1805,sos-pizza.fr,sos pizza,unknown,sospizzagrenoble,TRUE,TRUE,TRUE,0.087406,
1806,lagalotiere.fr,la_galotiere,unknown,lagalotiere,TRUE,TRUE,TRUE,2.070174,
1807,boutiqueaz.com,boutique a,boutiqueaz1,boutiqueazofficielle,TRUE,TRUE,TRUE,-1,500
1808,fabricebonnot.fr,fabrice bonnot & cédric le gouill,fabricebonnot,fabrice.bonnot,TRUE,TRUE,TRUE,0.327497,
1809,closdelarepublique.ch,clos de la république,unknown,unknown,TRUE,TRUE,TRUE,2.835852,
1810,succesberckois.fr,succès berckois,unknown,lesuccesberckois,TRUE,TRUE,TRUE,2.068101,
1811,kinflata.com,kinflata,unknown,kinflata,TRUE,TRUE,TRUE,1.332106,
1812,fitmenu.biz,fitmenu,unknown,traiteurfitmenu,TRUE,TRUE,TRUE,-1,403
1813,lowine.fr,lo wine,unknown,hellolowine,TRUE,TRUE,TRUE,3.607438,
1814,slamrestaurant.com,slamrestaurant,unknown,unknown,TRUE,TRUE,TRUE,0.279706,
1815,lesomnambule.com,le somnambule,unknown,cidrerielesomnambule,TRUE,TRUE,TRUE,1.783893,
1816,rage.pro,rage,unknown,unknown,TRUE,TRUE,TRUE,0.605799,
1817,levitaterestaurant.cz,levitate restaurant,unknown,levitaterestaurant,TRUE,TRUE,TRUE,0.154659,
1818,lamongestine.com,la mongestine,unknown,lamongestine,TRUE,TRUE,TRUE,-1,406
1819,lagrandealice.com,la grande alice,lagrandealice,unknown,TRUE,TRUE,TRUE,0.380509,
1820,la-grange-aux-pianos.com,la grange aux pianos,unknown,lagrangeauxpianos,TRUE,TRUE,TRUE,1.059688,
1821,septet-traductologie.com,,unknown,unknown,TRUE,TRUE,TRUE,0.489008,
1822,brasseriea4temps.com,brasserie a 4 temps,unknown,unknown,TRUE,TRUE,TRUE,1.167667,
1823,lestudiodundeephotos.fr,lestudiodundeephotos,unknown,unknown,TRUE,TRUE,TRUE,0.188305,
1824,sciclavergne.com,village de la vergne,unknown,unknown,TRUE,TRUE,TRUE,Non-functional (Timeout Error),
1825,tibio-lesarranges.fr,les arrangés,unknown,tibiolesarranges,TRUE,TRUE,TRUE,0.342525,
1826,saintjeandaumieres.com,saint jean d'aumieres,unknown,chateausaintjeandaumieres,TRUE,TRUE,TRUE,1.405116,
1827,viamo.fr,viamo,viamowines,viamowines,TRUE,TRUE,TRUE,0.326036,
1828,sharlien.org,,sharlienbbq,bbqsharlien,TRUE,TRUE,TRUE,0.211302,
1829,aurelia-berauer.com,,unknown,unknown,TRUE,TRUE,TRUE,0.524145,
1830,chatmallowscafe.com,chat mallows café,unknown,chatmallowscafe,TRUE,TRUE,TRUE,0.524536,
1831,thetravellinside.com,the travellinside,unknown,thetravellinside,TRUE,TRUE,TRUE,0.342917,
1832,lesrobesdelest.com,les robes de l'est,lesrobesdelest,lesrobesdelest,TRUE,TRUE,TRUE,2.717516,
1833,petite-couronne.fr,brasserie petite couronne,petite_couronne,bierepetitecouronne,TRUE,TRUE,TRUE,1.048592,
1834,domaine-d-auriac.fr,domaine d'auriac,unknown,unknown,TRUE,TRUE,TRUE,1.048215,
1835,restaurant-lemilano.fr,le milano,unknown,unknown,TRUE,TRUE,TRUE,1.748108,
1836,bartis.ch,bartis,unknown,bartis.biz,TRUE,TRUE,TRUE,1.6687,
1837,omenasieppari.fi,omenasieppari,unknown,omenasieppari,TRUE,TRUE,TRUE,4.902095,
1838,domainedugout.com,domaine du goût,unknown,domainedugout,TRUE,TRUE,TRUE,0.695502,
1839,lephilounormand.fr,lephilounormand,unknown,unknown,TRUE,TRUE,TRUE,0.341145,
1840,leffetpapillon.ch,l'effet papillon,unknown,leffetpapillongeneva,TRUE,TRUE,TRUE,2.397408,
1841,ibizaclubrouen.fr,ibiza club rouen,unknown,ibizaclub.rouen,TRUE,TRUE,TRUE,0.293305,
1842,chez-blanc.ch,chez blanc,unknown,unknown,TRUE,TRUE,TRUE,Non-functional (Connection Error),
1843,recreacakes.fr,récréa cakes,unknown,recreacakes,TRUE,TRUE,TRUE,0.213802,
1844,ancienne-auberge.fr,créations sites web prémium infinity graphic,unknown,lancienneauberge,TRUE,TRUE,TRUE,2.974019,
1845,table.paris,table,unknown,unknown,TRUE,TRUE,TRUE,0.346992,
1846,papin-jacob.com,papin jacob,unknown,papinjacob,TRUE,TRUE,TRUE,3.554611,
1847,equilibres-cafe.fr,équilibres café,equilibrescafe,equilibrescafe,TRUE,TRUE,TRUE,3.608897,
1848,lachambrebistro.com,la chambre bistro,unknown,unknown,TRUE,TRUE,TRUE,1.570999,
1849,lescale.bzh,l'escale evel er gêr,unknown,unknown,TRUE,TRUE,TRUE,-1,403
1850,burckel-jung.com,burckel jung,unknown,burckeljung,TRUE,TRUE,TRUE,-1,403
1851,vins-des-as.com,vins des as,unknown,unknown,TRUE,TRUE,TRUE,0.217405,
1852,aji-box.com,aji box and shop,unknown,unknown,TRUE,TRUE,TRUE,5.255726,
1853,getappetito.be,appetito,unknown,unknown,TRUE,TRUE,TRUE,3.149627,
1854,atabia.com,atabia,_amthierry,le.projet.atabia,TRUE,TRUE,TRUE,-1,403
1855,maisonlacaille.com,maison lacaille,unknown,unknown,TRUE,TRUE,TRUE,0.216606,
1856,cote-est.ca,côté est,unknown,coteestkamouraska,TRUE,TRUE,TRUE,2.099896,
1857,chateau-lastours.com,château lastours,unknown,chateau-lastours-gaillac-371795006171165,TRUE,TRUE,FALSE,-1,403
1858,bentokawaii.com,bento kawaii,bentokawaii,unknown,TRUE,TRUE,TRUE,0.205923,
1859,winthervin.dk,winther vin,unknown,unknown,TRUE,TRUE,TRUE,0.223782,
1860,cuisine-maroc.com,cuisine maroc,unknown,unknown,TRUE,TRUE,TRUE,1.102729,
1861,logarajo.com,lo garâjo,unknown,logarajo,TRUE,TRUE,TRUE,0.207368,
1862,lapressetouristique.ca,la presse touristique,unknown,lapressetouristique,TRUE,TRUE,TRUE,1.811043,
1863,boutique-lefort.fr,boutique le fort,unknown,unknown,TRUE,TRUE,TRUE,0.168755,
1864,distilleriedewambrechies.com,distillerie de wambrechies,unknown,unknown,TRUE,TRUE,TRUE,0.338798,
1865,actufood.fr,actu food,actufoodblog,actufood.fr,TRUE,TRUE,TRUE,0.884224,
1866,lemetropolitan.fr,le metropolitan,lemetropolitan1,lemetropolitan.fr,TRUE,TRUE,TRUE,1.52261,
1867,restaurant-lenvol.com,,unknown,unknown,TRUE,TRUE,TRUE,-1,404
1868,fujiyama55-ramen.com,fujiyama 55,unknown,unknown,TRUE,TRUE,TRUE,1.139219,
1869,cavedelacote.ch,cave de la côte,unknown,cavedelacote,TRUE,TRUE,TRUE,1.909435,
1870,bourgdepabos.com,bourg de pabos,unknown,unknown,TRUE,TRUE,TRUE,1.72577,
1871,lessecretsdeyoli.com,les secrets de yoli,unknown,lessecretsdeyoli,TRUE,TRUE,TRUE,0.263209,
1872,barpamplemousse.com,bar pamplemousse,unknown,barpamplemousse,TRUE,TRUE,TRUE,0.339669,
1873,harlekinvin.dk,harlekinvin,unknown,unknown,TRUE,TRUE,TRUE,-1,555
1874,robuchon-dassai-laboutique.com,,unknown,unknown,TRUE,TRUE,TRUE,0.249315,
1875,laptitebrulerie.com,la p'tite brûlerie,unknown,unknown,TRUE,TRUE,TRUE,-1,403
1876,encoreco.ca,encore éco magasin général écoresponsable,unknown,unknown,TRUE,TRUE,TRUE,0.155141,
1877,maisonaleph.com,maison aleph,unknown,maisonaleph,TRUE,TRUE,TRUE,2.096236,
1878,robinbierenaturelle.com,robin bière naturelle,unknown,robinbierenaturelle,TRUE,TRUE,TRUE,0.419065,
1879,fw-marketplace.com,food & wine marketplace,unknown,unknown,TRUE,TRUE,TRUE,Non-functional (Connection Error),
1880,bilecan.com,bilecan,unknown,unknown,TRUE,TRUE,TRUE,-1,403
1881,fernand-obb.be,fernand obb delicatessen,unknown,unknown,TRUE,TRUE,TRUE,Non-functional (Timeout Error),
1882,graphical-activity.com,graphical activity,graph_activity,graphicalactivity,TRUE,TRUE,TRUE,0.216713,
1883,avantages-familles.ch,avantages familles,unknown,unknown,TRUE,TRUE,TRUE,2.086216,
1884,traiteur-cave-armendu.com,traiteur-cave-armendu,unknown,unknown,TRUE,TRUE,TRUE,0.132941,
1885,from-comptoir.be,from,unknown,fromcomptoir,TRUE,TRUE,TRUE,0.16002,
1886,cahorslamartine.fr,scea chateau lamartine,unknown,unknown,TRUE,TRUE,TRUE,0.544685,
1887,despratsaintverny.fr,desprat saint verny,unknown,unknown,TRUE,TRUE,TRUE,0.969214,
1888,le-loft.ch,le loft,unknown,unknown,TRUE,TRUE,TRUE,0.459854,
1889,dupainpourdemain.com,du pain pour demain,unknown,dupainpourdemain,TRUE,TRUE,TRUE,2.188138,
1890,reserve-biologique.com,parc animalier sud de la france,unknown,unknown,TRUE,TRUE,TRUE,0.689202,
1891,brasserielaferme.ca,brasserie la ferme,unknown,unknown,TRUE,TRUE,TRUE,0.220839,
1892,deco-americaine.com,,unknown,unknown,TRUE,TRUE,TRUE,-1,403
1893,lafabriquedubonheur.fr,la fabrique du bonheur,fabriquebonheur,fabriquebonheur,TRUE,TRUE,TRUE,2.837128,
1894,lelocaldemontigny.fr,le local de montigny,unknown,le-local-de-montigny-107660917533794,TRUE,TRUE,FALSE,-1,403
1895,terresplurielles.com,terres plurielles,unknown,terresplurielles,TRUE,TRUE,TRUE,4.001315,
1896,calyce-cidre.com,calyce cidre,calyceciderbar,calycecidre,TRUE,TRUE,TRUE,2.820487,
1897,mercredibiscuiterie.com,mercredi biscuiterie,unknown,mercredibiscuiterie,TRUE,TRUE,TRUE,0.174985,
1898,onesto.fr,onesto,unknown,unknown,TRUE,TRUE,TRUE,0.655597,
1899,nantes-revoltee.com,nantes révoltée,nantes_revoltee,nantes.revoltee,TRUE,TRUE,TRUE,0.285705,
1900,bar-a-manger.com,bar à manger,unknown,unknown,TRUE,TRUE,TRUE,2.59074,
1901,rapidos.sn,rapidos,unknown,rapidos.sn,TRUE,TRUE,TRUE,0.948579,
1902,margoes-around.fr,,unknown,unknown,TRUE,TRUE,TRUE,Non-functional (Timeout Error),
1903,restaurantorigine.fr,,unknown,unknown,TRUE,TRUE,TRUE,1.946649,
1904,planetesesame17.fr,blog planète sésame,unknown,www.planetesesame17,TRUE,TRUE,TRUE,0.511411,
1905,patricepvk.com,patrice pvk,unknown,patricepvk.photographe,TRUE,TRUE,TRUE,2.187426,
1906,konoi.ch,konoi lovingly hempmade,unknown,konoi.hempmade,TRUE,TRUE,TRUE,3.014807,
1907,loganlaug.fr,logan laug,unknown,groupeloganlaug,TRUE,TRUE,TRUE,2.649994,
1908,ferucci.fr,ferucci,unknown,feruccimobilier,TRUE,TRUE,TRUE,1.714974,
1909,thevertsushi.fr,the vert sushi,unknown,unknown,TRUE,TRUE,TRUE,1.358515,
1910,potagerdes3fees.fr,potager des 3 fées,unknown,unknown,TRUE,TRUE,TRUE,1.57294,
1911,chizusakamoto.com,chizu sakamoto,unknown,chizu.sakamoto,TRUE,TRUE,TRUE,3.024776,
1912,deschampsfoods.com,des champs foods,unknown,unknown,TRUE,TRUE,TRUE,1.706983,
1913,lesbonsplansmaintenant.fr,#lesbonsplansmaintenant,unknown,unknown,TRUE,TRUE,TRUE,1.293651,
1914,symbiose-bordeaux.com,symbiose,unknown,unknown,TRUE,TRUE,TRUE,0.173794,
1915,suzzikafe.fr,suzzi kafe,unknown,suzzikafe,TRUE,TRUE,TRUE,3.727169,
1916,prevention-virus.com,prevention,preventionvirus,preventionvirusentreprise,TRUE,TRUE,TRUE,-1,403
1917,dukannewboutique.com,dukannewboutique,unknown,unknown,TRUE,TRUE,TRUE,1.433011,
1918,yourchef.paris,yourchef,yourchefparis,unknown,TRUE,TRUE,TRUE,-1,403
1919,ducasse-chezmoi.com,ducasse chez moi,unknown,unknown,TRUE,TRUE,TRUE,0.575203,
1920,vivre-healthy.fr,vivre healthy,unknown,unknown,TRUE,TRUE,TRUE,0.271941,
1921,franckputelat.com,franck putelat,unknown,franck.putelat.officiel,TRUE,TRUE,TRUE,2.291628,
1922,savoresto.com,le savo,unknown,savogelato,TRUE,TRUE,TRUE,-1,406
1923,cuisinedudomaine.com,cuisine du domaine,unknown,unknown,TRUE,TRUE,TRUE,Non-functional (Connection Error),
1924,lesbocauxdana.bzh,les bocaux d'ana,unknown,unknown,TRUE,TRUE,TRUE,0.728524,
1925,lesrestaurantsjules.fr,les restaurants jules,unknown,unknown,TRUE,TRUE,TRUE,Non-functional (Timeout Error),
1926,antoniomarcopizzeria.com,antonio e marco morreale,unknown,unknown,TRUE,TRUE,TRUE,1.72135,
1927,newzikradio.fr,nzr dancehall radio™,newzikradio,newzikradio,TRUE,TRUE,TRUE,-1,404
1928,vignoblesjpgarde.wine,vignobles jp garde,unknown,vignobles-jp-garde-105388724566559,TRUE,TRUE,FALSE,2.272538,
1929,restaurantdrive.fr,restaurant drive,unknown,unknown,TRUE,TRUE,TRUE,1.295054,
1930,lithotherapie.net,lithothérapie en ligne,lalithotherapie,lalithotherapie,TRUE,TRUE,TRUE,0.754248,
1931,nettoyagecasablanca.net,nss nettoyage,unknown,unknown,TRUE,TRUE,TRUE,0.674028,
1932,domaine-mayoussier.com,domaine mayoussier,unknown,unknown,TRUE,TRUE,TRUE,1.216526,
1933,massimopizza.se,massiompizza,unknown,getmassimopizzas,TRUE,TRUE,TRUE,0.169187,
1934,alexandre-mazzia.com,alexandre mazzia,unknown,unknown,TRUE,TRUE,TRUE,0.191589,
1935,doretdevins.com,d'or et de vins,doretdevins,doretdevins,TRUE,TRUE,TRUE,2.934667,
1936,poincarechinatown.com,poincaré chinatown,unknown,poincarechinatown,TRUE,TRUE,TRUE,-1,406
1937,twoworldswhiskey.com,two worlds whiskey,unknown,unknown,TRUE,TRUE,TRUE,1.313011,
1938,citizenconcept.be,citizen concept be,unknown,citizenconcept,TRUE,TRUE,TRUE,0.166421,
1939,aperogourmet.com,apéro gourmet,unknown,unknown,TRUE,TRUE,TRUE,1.843901,
1940,lecornemuse.com,le cornemuse,unknown,unknown,TRUE,TRUE,TRUE,0.765799,
1941,fmrbrewing.com,brasserie fmr,unknown,unknown,TRUE,TRUE,TRUE,1.398581,
1942,mooze.fr,mooze,unknown,unknown,TRUE,TRUE,TRUE,2.890997,
1943,cuisine-et-audace.com,cuisine et audace,unknown,cuisineetaudace,TRUE,TRUE,TRUE,2.953897,
1944,napoligang.fr,napoli gang,unknown,napoli-gang-fr-112277753862542,TRUE,TRUE,FALSE,1.63107,
1945,group-events.ch,group events,unknown,groupeventsteam,TRUE,TRUE,TRUE,0.294899,
1946,palaciodesamaniego.com,palacio de samaniego,unknown,unknown,TRUE,TRUE,TRUE,1.019974,
1947,baracouscous.com,bar à couscous,unknown,unknown,TRUE,TRUE,TRUE,-1,403
1948,etienne-coffeeshop.com,etienne coffee & shop,unknown,etiennecoffeeshopofficiel,TRUE,TRUE,TRUE,-1,403
1949,savons-couronne.be,savons de la couronne,unknown,unknown,TRUE,TRUE,TRUE,0.478704,
1950,lespetitsos.be,les petits os,unknown,les-petits-os-449986435040199,TRUE,TRUE,FALSE,1.069489,
1951,sublimeurs.fr,sublimeurs,unknown,sublimeurs,TRUE,TRUE,TRUE,0.34132,
1952,cordonbleu.ci,cordonbleu,unknown,unknown,TRUE,TRUE,TRUE,1.683186,
1953,lechatgourmand-montpellier.fr,le chat gourmand montpellier,unknown,unknown,TRUE,TRUE,TRUE,1.624137,
1954,monbleu.fr,monbleu,unknown,monbleu.paris,TRUE,TRUE,TRUE,0.221457,
1955,mars-elles-club.fr,mars' elles club,unknown,marsellesclub,TRUE,TRUE,TRUE,3.522859,
1956,sebastienzozaya.fr,sébastien zozaya,unknown,sebastienzozayamof,TRUE,TRUE,TRUE,1.339663,
1957,ordigraph.com,ordigraph,ordigraph,ordigraph,TRUE,TRUE,TRUE,2.540803,
1958,labierotheque.fr,la bièrothèque,unknown,labierotheque,TRUE,TRUE,TRUE,-1,503
1959,cafeinoman.fr,cafeinoman,unknown,cafeinoman75,TRUE,TRUE,TRUE,0.195248,
1960,illebrod.no,ille brød,unknown,unknown,TRUE,TRUE,TRUE,0.534949,
1961,7alyon.com,7alyon,unknown,unknown,TRUE,TRUE,TRUE,0.983039,
1962,re-paint.fr,re-paint,unknown,repaintfr,TRUE,TRUE,TRUE,2.69075,
1963,let-it-bib.fr,let it bib,unknown,domaine.dupetitoratoire,TRUE,TRUE,TRUE,-1,403
1964,fermesaintyves.fr,ferme saint yves,unknown,unknown,TRUE,TRUE,TRUE,0.115295,
1965,vintouraine.com,aoc touraine,aoctouraine,aoctouraine,TRUE,TRUE,TRUE,1.013905,
1966,lacanau-pass.com,lacanau pass,unknown,unknown,TRUE,TRUE,TRUE,-1,404
1967,carlevana.md,carlevana winery,unknown,carlevanawines,TRUE,TRUE,TRUE,2.525632,
1968,monsieurjeanlouis.fr,jean-louis,unknown,unknown,TRUE,TRUE,TRUE,0.3757,
1969,bio-vrac.be,bio vrac,unknown,biovrac.uccle,TRUE,TRUE,TRUE,0.190788,
1970,originalburgergrill.com,original burger grill,unknown,originalburgergrillfrance,TRUE,TRUE,TRUE,2.328793,
1971,plaqueplastique.fr,plaqueplastique,unknown,plaqueplastique,TRUE,TRUE,TRUE,0.084253,
1972,valour-lemaire.com,valour+lemaire,unknown,valourlemaire,TRUE,TRUE,TRUE,3.107854,
1973,lesnanaszerodechet.com,les nanas zéro déchet,unknown,lesnanaszerodechet,TRUE,TRUE,TRUE,1.020371,
1974,tajmahal-resto.com,taj mahal,unknown,unknown,TRUE,TRUE,TRUE,0.979074,
1975,cavedeschamps.ch,cave des champs,unknown,cavedeschamps,TRUE,TRUE,TRUE,3.439871,
1976,bababahri.com,baba bahri,unknown,unknown,TRUE,TRUE,TRUE,1.55415,
1977,consignerie.com,la consignerie,unknown,laconsignerie,TRUE,TRUE,TRUE,-1,503
1978,vignoblesjade.com,vignobles jade,unknown,vignoblesjade,TRUE,TRUE,TRUE,0.311486,
1979,laknowltonco.com,la knowlton co,unknown,laknowltonco,TRUE,TRUE,TRUE,3.002487,
1980,hotelpavillon.com,hotel pavillon,unknown,boutiquehotelpavillon,TRUE,TRUE,TRUE,Non-functional (Timeout Error),
1981,mercuresensoria.fr,hôtel mercure sensoria saint,unknown,melanie.mercuresensoria,TRUE,TRUE,TRUE,Non-functional (Timeout Error),
1982,hors-champs.be,hors-champs,unknown,horschampsbystefanjacobs,TRUE,TRUE,TRUE,-1,403
1983,hydromel.ch,beeometry,unknown,unknown,TRUE,TRUE,TRUE,0.833226,
1984,spotsfrance.com,spots france,spotsfrancefr,spotsfrance,TRUE,TRUE,TRUE,0.449907,
1985,leshallescharly.fr,les halles charly,unknown,leshallescharlyseyssinet,TRUE,TRUE,TRUE,2.215317,
1986,lesnouveauxfermiers.com,les nouveaux fermiers,unknown,lesnouveauxfermiers,TRUE,TRUE,TRUE,0.459198,
1987,carot.fr,carot' - booster de bonheur,unknown,carotboosterdebonheur,TRUE,TRUE,TRUE,0.404182,
1988,cf-corse.fr,,unknown,unknown,TRUE,TRUE,TRUE,0.64526,
1989,goustut.fr,goustut,unknown,maisongoustut,TRUE,TRUE,TRUE,2.926298,
1990,la-casserole.fr,la casserole,unknown,unknown,TRUE,TRUE,TRUE,3.831934,
1991,restaurantaixlesbains.fr,restaurant aix les bains,unknown,unknown,TRUE,TRUE,TRUE,1.846871,
1992,lepubsthilaire.com,pub saint hilaire,unknown,unknown,TRUE,TRUE,TRUE,1.977035,
1993,giscours.com,bienvenue à giscours,unknown,unknown,TRUE,TRUE,TRUE,0.892244,
1994,brasserie-lavilla.com,brasserie la villa,unknown,unknown,TRUE,TRUE,TRUE,0.365273,
1995,velectrip.fr,velectrip,unknown,unknown,TRUE,TRUE,TRUE,0.125615,
1996,leviviani.com,le viviani,unknown,unknown,TRUE,TRUE,TRUE,-1,503
1997,lesaintcyr.fr,le saint cyr,unknown,unknown,TRUE,TRUE,TRUE,0.144191,
1998,tartelettes.fr,tartelettes,unknown,unknown,TRUE,TRUE,TRUE,0.598811,
1999,laferialyon.fr,nowa,unknown,laferialyon,TRUE,TRUE,TRUE,0.320167,
2000,tocdechefs.ch,toc de chefs,unknown,tocdechefs,TRUE,TRUE,TRUE,1.930279,
2001,auberge-st-georges.ch,,unknown,unknown,TRUE,TRUE,TRUE,1.610286,
2002,bonsplansdesfrenchies.fr,bons plans des frenchies,unknown,unknown,TRUE,TRUE,TRUE,0.27621,
2003,thejuicygroup.be,the juicy group,unknown,thejuicygroup,TRUE,TRUE,TRUE,0.12991,
2004,gueuledejoie.com,gueuledejoie,unknown,gueuledejoie,TRUE,TRUE,TRUE,0.30883,
2005,cadesio.com,cadesio,unknown,cadesio,TRUE,TRUE,TRUE,1.824135,
2006,boolofood.com,boolofood,unknown,boolofood,TRUE,TRUE,TRUE,1.109734,
2007,graiet.tn,graiet,unknown,unknown,TRUE,TRUE,TRUE,0.509013,
2008,quatresous.fr,quatre sous,quatresousfr,quatresousfr,TRUE,TRUE,TRUE,Non-functional (Timeout Error),
2009,fannydelchef-photographe.com,,unknown,unknown,TRUE,TRUE,TRUE,-1,404
2010,hotel-gorgesduverdon.com,the chambers of the bastide du calalou,unknown,unknown,TRUE,TRUE,TRUE,0.299967,
2011,mdesign-graphiste.com,mégane starck (mdesign),unknown,meganedesign,TRUE,TRUE,TRUE,0.2427,
2012,jeanmarcgilet.com,jean marc gilet,unknown,jeanmarc.gilet,TRUE,TRUE,TRUE,1.514807,
2013,galeriemartinegossieaux.com,galerie martine gossieaux,unknown,unknown,TRUE,TRUE,TRUE,0.12914,
2014,cotardchocolatier.com,cotard chocolatier,unknown,cotardchocolatier,TRUE,TRUE,TRUE,0.647184,
2015,vital-front.com,vital front,unknown,vitalfront,TRUE,TRUE,TRUE,0.356072,
2016,dream-dubai.com,dream dubai,unknown,unknown,TRUE,TRUE,TRUE,2.000609,
2017,saintavold-coeurdemoselle.fr,avold coeur de moselle,unknown,unknown,TRUE,TRUE,TRUE,0.145147,
2018,aubergedeleurope.fr,auberge de l'europe,unknown,aubergedeleuropelouhans,TRUE,TRUE,TRUE,1.635239,
